type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,isarch,vntype,haslength
PhysicalObject,57:00.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237670?seid=4043544. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237670,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=554 mm; tail length=299 mm; hind foot with claw=51 mm; ear from notch=29 mm; weight=332.2 g; sex=male ; age=adult ; reproductive data=Testes position: Scrotal,http://arctos.database.museum/guid/MVZ:Mamm:237670?seid=4043544,MVZ:Mamm:237670,911,Collector(s): Heru Handika,1,male,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=911,,http://arctos.database.museum/guid/MVZ:Mamm:237670,,,,,<i>Paruromys dominator</i> (accepted ID) identified by Heru Handika on 2016-10-19; method: expert,,,,,10/19/16,,293,293,2016,10,19,19-Oct-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency","Bawakaraeng Trapline 2, Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 1815-1900 el.",1815,1900,,,,,,,Heru Handika,SITE ID=Bawakaraeng Line 2.,-5.291385,119.95757,not recorded,150,,,,,,,,,Heru Handika,10/19/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,10/19/16,,expert,,,,Paruromys dominator,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Paruromys,,dominator,,species,,,,ICZN,,,554,total length,0,332.2,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,57:01.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237671?seid=4043545. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237671,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=334 mm; tail length=178 mm; hind foot with claw=40 mm; ear from notch=25 mm; weight=131.4 g; sex=female ; age=subadult,http://arctos.database.museum/guid/MVZ:Mamm:237671?seid=4043545,MVZ:Mamm:237671,964,Collector(s): Heru Handika,1,female,subadult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=964,,http://arctos.database.museum/guid/MVZ:Mamm:237671,,,,,<i>Paruromys dominator</i> (accepted ID) identified by Heru Handika on 2016-10-22; method: expert,,,,,10/22/16,,296,296,2016,10,22,22-Oct-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency","Bawakaraeng Trapline 2, Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 1815-1900 el.",1815,1900,,,,,,,Heru Handika,SITE ID=Bawakaraeng Line 2.,-5.291385,119.95757,not recorded,150,,,,,,,,,Heru Handika,10/22/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,10/22/16,,expert,,,,Paruromys dominator,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Paruromys,,dominator,,species,,,,ICZN,,,334,total length,0,131.4,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,50:02.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237675?seid=4043556. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237675,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=449 mm; tail length=241 mm; hind foot with claw=46 mm; ear from notch=25 mm; weight=217.9 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237675?seid=4043556,MVZ:Mamm:237675,1014,Collector(s): Heru Handika,1,female,adult,,,,,"skull; skin, study",,,,,,collector number=1014,,http://arctos.database.museum/guid/MVZ:Mamm:237675,,,,,<i>Rattus bontanus</i> (accepted ID) identified by Heru Handika on 2016-10-24; method: expert,,,,,10/24/16,,298,298,2016,10,24,24-Oct-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency","Bawakaraeng Trapline 4, Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2291-2344 el.",2291,2344,,,,,,,Heru Handika,SITE ID=Bawakaraeng Line 4.,-5.304112,119.950436,not recorded,60,,,,,,,,,Heru Handika,10/24/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,10/24/16,,expert,,,,Rattus bontanus,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  Thomas, 1921",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,bontanus,,species,,,,ICZN,,,449,total length,0,217.9,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,50:06.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237677?seid=4043558. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237677,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=469 mm; tail length=254 mm; hind foot with claw=57 mm; ear from notch=26 mm; weight=277.5 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237677?seid=4043558,MVZ:Mamm:237677,941,Collector(s): Heru Handika,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=941,,http://arctos.database.museum/guid/MVZ:Mamm:237677,,,,,<i>Rattus bontanus</i> (accepted ID) identified by Heru Handika on 2016-10-21; method: expert,,,,,10/21/16,,295,295,2016,10,21,21-Oct-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency","Bawakaraeng Trapline 2, Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 1815-1900 el.",1815,1900,,,,,,,Heru Handika,SITE ID=Bawakaraeng Line 2.,-5.291385,119.95757,not recorded,150,,,,,,,,,Heru Handika,10/21/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,10/21/16,,expert,,,,Rattus bontanus,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  Thomas, 1921",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,bontanus,,species,,,,ICZN,,,469,total length,0,277.5,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,50:03.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237681?seid=4043568. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237681,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=192 mm; tail length=78 mm; hind foot with claw=26 mm; ear from notch=12 mm; weight=21.5 g; sex=female ; age=juvenile ; reproductive data= Non lactating, non perforate",http://arctos.database.museum/guid/MVZ:Mamm:237681?seid=4043568,MVZ:Mamm:237681,1061,Collector(s): Heru Handika,1,female,juvenile,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=1061,,http://arctos.database.museum/guid/MVZ:Mamm:237681,,,,,<i>Rattus exulans</i> (accepted ID) identified by Heru Handika on 2016-10-30; method: expert,,,,,10/30/16,,304,304,2016,10,30,30-Oct-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Bawakaraeng Line 5, Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency","Bawakaraeng Line 5, Mount Bawakaraeng, Gunung Perak Village Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2629-2653 el.",2629,2653,,,,,,,Heru Handika,SITE ID=Bkr Line 5.,-5.312433,119.946279,not recorded,30,,,,,,,,,Heru Handika,10/3/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,10/30/16,,expert,,,,Rattus exulans,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,exulans,,species,,,,ICZN,,,192,total length,0,21.5,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:19.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237682?seid=4043569. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237682,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=235 mm; tail length=114 mm; hind foot with claw=23 mm; ear from notch=17 mm; weight=47.7 g; sex=female ; age=adult ; reproductive data=Non perforate, lactating , Mammae: 2 inguinal, 2 axillary",http://arctos.database.museum/guid/MVZ:Mamm:237682?seid=4043569,MVZ:Mamm:237682,2943,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2943,,http://arctos.database.museum/guid/MVZ:Mamm:237682,,,,,<i>Rattus exulans</i> (accepted ID) identified by Kevin C. Rowe on 2016-10-30; method: expert,,,,,10/30/16,,304,304,2016,10,30,30-Oct-16,Upper Montane Moss Forest/Alpine Grassland,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2800 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2785-2804 el.",2785,2804,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 04. Elevation determined from Google Earth DEM.,-5.31623,119.945107,not recorded,150,,,,,,,,,Kevin C. Rowe,10/3/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,10/30/16,,expert,,,,Rattus exulans,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,exulans,,species,,,,ICZN,,,235,total length,0,47.7,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:20.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237684?seid=4043571. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237684,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=213 mm; tail length=93 mm; hind foot with claw=22 mm; ear from notch=15 mm; weight=17.8 g; sex=female ; age=adult ; reproductive data=Non perforate, non lactating",http://arctos.database.museum/guid/MVZ:Mamm:237684?seid=4043571,MVZ:Mamm:237684,2991,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2991,,http://arctos.database.museum/guid/MVZ:Mamm:237684,,,,,<i>Rattus exulans</i> (accepted ID) identified by Kevin C. Rowe on 2016-11-01; method: expert,,,,,11/1/16,,306,306,2016,11,1,1-Nov-16,Upper Montane Moss Forest/Alpine Grassland,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2800 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2785-2804 el.",2785,2804,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 04. Elevation determined from Google Earth DEM.,-5.31623,119.945107,not recorded,150,,,,,,,,,Kevin C. Rowe,11/1/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,11/1/16,,expert,,,,Rattus exulans,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,exulans,,species,,,,ICZN,,,213,total length,0,17.8,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:20.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237685?seid=4043572. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237685,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=241 mm; tail length=107 mm; hind foot with claw=24 mm; ear from notch=18 mm; weight=40 g; sex=male ; age=adult ; reproductive data= Testes Size: 32x10,http://arctos.database.museum/guid/MVZ:Mamm:237685?seid=4043572,MVZ:Mamm:237685,3000,Collector(s): Kevin C. Rowe,1,male,adult,,,,,"skull; whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=3000,,http://arctos.database.museum/guid/MVZ:Mamm:237685,,,,,<i>Rattus exulans</i> (accepted ID) identified by Kevin C. Rowe on 2016-11-01; method: expert,,,,,11/1/16,,306,306,2016,11,1,1-Nov-16,Upper Montane Moss Forest/Alpine Grassland,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2800 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2785-2804 el.",2785,2804,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 04. Elevation determined from Google Earth DEM.,-5.31623,119.945107,not recorded,150,,,,,,,,,Kevin C. Rowe,11/1/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,11/1/16,,expert,,,,Rattus exulans,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,exulans,,species,,,,ICZN,,,241,total length,0,40,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,40:01.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237688?seid=4043691. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237688,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=282 mm; tail length=135 mm; hind foot with claw=35 mm; ear from notch=21 mm; weight=88.7 g; sex=male ; age=adult ; reproductive data=Testes position: Scrotal, Testes Size: 15x8",http://arctos.database.museum/guid/MVZ:Mamm:237688?seid=4043691,MVZ:Mamm:237688,2714,Collector(s): Kevin C. Rowe,1,male,adult,,,,,"skull; skin, study",,,,,,collector number=2714,,http://arctos.database.museum/guid/MVZ:Mamm:237688,,,,,<i>Rattus mollicomulus</i> (accepted ID) identified by Kevin C. Rowe on 2016-10-15; method: expert,,,,,10/15/16,,289,289,2016,10,15,15-Oct-16,Transitional lowland to lower montane rainforest.,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 1760 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 1660-2040 el.",1660,2040,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 01. Elevation determined from Google Earth DEM.,-5.287222,119.957119,World Geodetic System 1984,930,,-0.044075934,,,decimal degrees,,,,Kevin C. Rowe,10/15/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,10/15/16,,expert,,,,Rattus mollicomulus,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  Tate and Archbold, 1935",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,mollicomulus,,species,,,,ICZN,,,282,total length,0,88.7,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,51:39.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237690?seid=4043582. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237690,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=280 mm; tail length=116 mm; hind foot with claw=33 mm; ear from notch=20 mm; weight=121.6 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237690?seid=4043582,MVZ:Mamm:237690,2794,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2794,,http://arctos.database.museum/guid/MVZ:Mamm:237690,,,,,<i>Rattus mollicomulus</i> (accepted ID) identified by Kevin C. Rowe on 2016-10-19; method: expert,,,,,10/19/16,,293,293,2016,10,19,19-Oct-16,Transitional lowland to lower montane rainforest.,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 1760 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 1660-2040 el.",1660,2040,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 01. Elevation determined from Google Earth DEM.,-5.287222,119.957119,not recorded,930,,,,,,,,,Kevin C. Rowe,10/19/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,10/19/16,,expert,,,,Rattus mollicomulus,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  Tate and Archbold, 1935",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,mollicomulus,,species,,,,ICZN,,,280,total length,0,121.6,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
